content,score
hei admin shopee bantu saya keluar dari shopee... respon kalian itu lamban... terpaksa di ruang terbuka ini saya sampaikan,1
Jdi gk bisa lagi makai pay laternya? Say akan delete shopee ini....bye,1
Shopeepay에 대해 뭐라고 말해야 할지 모르겠지만... 정말 훌륭하고 광고도 없고 원할 때마다 거래를 할 때 느리지도 않습니다. Shopeepay에 감사드립니다.,5
"""/-((/9543/'()""/,9771**'$$/6*=@$(""?,956.9''6*$""**((""*547*'99@(('?664961-$'6$()'""/*,@$(*64899/,..41*/'""$?*6$((€=*+/ 👎🏿👎🏿👎🏿👎🏿👎🏿👎🏿👎🏿",1
sangat membantu kehidupan.untuk belanja online.ngga pernah kecewa.karna ada garansi pengembalian.barang dan dana jika tidak cocok dan garansi pengiriman.jadi tidak lama di pengiriman .semoga tetap dipertahankan.dan lebih baik.terimakasih shopee.,5
Ksi limi pay later blm lh ke pakai sd diambil lagi pay later ny gmn ni shopee pay later,1
"boong banget ga pake admin buktinya terpotong dari e walet nya, males deh",1
katanya download aplikasi ini dapet 50.000 koin tp nyatanya cuma ratusan koin ... auto delet,3
ini kenapa ya tiba-tiba saldo saya bisa berkurang padahal saya tidak membeli barang apapun dan tidak berlangganan aplikasi apapun,2
"Bagus saya suka bget tetapi knp KLO untuk cod mahal bget ongkir nya, tetapi saya suka bget dengan aplikasi ini memudahkan untuk saya dan menggunakan nya gak ribet.. mksh shopee Alhamdulillah sejauh ini penjual nya amanah semua",5
"Sangat mambantu sekali untuk pambayan Yang mendesak, Tapi Sayang spaylaternya dibekuin sementara karena terlambat sekali udah dilunasin semua masih dibekuin 😭 udah Pngen belanja banyak Lagi 🥲",5
ngambil saldo ga bisa karena akun kena pelanggaran tapi top up malah lancar aneh,1
"sebagai penjual Video Packing barang sdh dilakukan sebelum dikirim ke konsumen, CS Shoppee sering memihak kpd Konsumen, Barang Penjual dirusak, diretur dengan barang sampah, Rugi jualan di Shoppee, Barang jualan dirusak Konsumen tanpa unboxing, malah konsumen yang menang,. Gila CS Shoppee",5
Sayang nya shopeepaylater aku di beku kan.. Kenapa sih lewat jatuh tempo beberapa hari aja langsung di bekukan..itu pun cuma sekali saja telat bayar,5
"Bagus & sangat membantu, blanja lebih ekonomis &efisien,tinggal click pesanan sampai rumah,jika tidak sesuai orderan cara pengembalian dana mudah& cepat,pertahan kan kwalitas & kepercayaan pelanggan",5
"owowowww pendapatkan penawaran untuk mengajukan Spijam gilirinn mengajukan selalu gagal,gagal dan gagal lagi. mundr mundurr teruss. php terusa terussn. semakin hari semakin anehh saja. gak jelas bangett ajirr lahh.",5
salam kenal buat shoope pay semoga shoope pay tambah maju tambah berbobot dan tambah terkenal dan aku baru membuka aplikasi shoopee pay fitur bagus dan keren abis dan mudah di gunakan dan tidak ribet..semoga kedepannya tambah banyak pengguna ke shoope pay salam dari saya pengguna baru shoope pay terimaksih shoope pay braaavvooo..,5
"Sejak tahun 2021 dengan ShopeePay, saya semakin mudah belanja. Terima kasih Shopee. Semoga dilunaskan semua hutang saya di Shopee Pay Later. 🥰🥰❤️Min.",5
Limit cm dksh 50rb doang ga bsa bt apap Laahhhh..... GobLokk,1
"aplikasi dengan pengalaman yg bagus selama ini saya gunakan, tapi ada sedikit masalah saat ingin melakukan transfer sering lambat maaf sebelumnya min, tapi tetap senang saya memakai aplikasi ini aplikasi yg sangat membantu saya selama ini",5
"saya senang banget pakai shopeepay sangat membantu sekali, apalagi spaylater tapi sayang sekali spaylater saya dinonaktifkan sementara karena telat bayar beberapa hari dan sekarang bayaran saya lunasi semua ee masih tetap dinonaktifkan😵😵",5
"Bagus-bagus memakainyalah, bug dan lemot tidak ada iklan, setiap detail dari fitur-fiturnya membuat nyaman menjelajahinya, namun sayang sekali ada beberapa menu yang belum terlalu paham fungsinya, hanya dari beberapa karena fitur tersebut paling dominan ketika digunakan salah satunya seperti transfer dan bayar tagihan serta belanja pulsa dan paket data, penggunaannya juga cukup mudah tidak pernah ada pending seperti gangguan, salah satu fitur terfavorit salah satunya transfer karena free admin",5
"Mengaksesnya lancarr, suka-suka aplikasinya nyaman sekali, saat ini cepat banget digunakan nggak ada iklan book dan lemot jadi cukup nyaman menjelajahi setiap detail dan menunya, hanya saja ada beberapa bagian pada menunya yang belum saya pahami kegunaannya atau fungsinya, tapi tampilan Dani fitur-fiturnya terlalu banyak sehingga ada beberapa bagian yang belum saya mengerti, selebihnya aplikasinya sangat bagus transaksi sukses dalam hitungan detik,tak ada biaya admin untuk transfer ke semua bank",5
Bagus inovasi apk nya...sllu tingkatkan lg namun saya blum gunakan mgkin kedepannya...sementara saya transaksi pakai seabank aja sdh ckup puas...hebatnya bunga saldo di seabank sllu update jelas shopee 👍🤝🙏,5
"Terimakasih Shopee... atas kebaikan nya, semoga terus maju dlm kebaikan kasih..",4
"Bagus akan tetapi tampilannya fitur-fiturnya terlalu full sekali jadi banyak yang belum bisa di pahami, untuk fitur transferan dan bayar berbayarnya enak di gunain dan saya suka. Sayang sekali intuk fitur ini belum di sediakan cetak struknya padahal apl ini productnya tergolong murah meriah jadi sangat bagus di pakai buat jual kembali, salah satu contoh fitur yg tergolong bisa meraup untung banyak adalah fitur transfer kseluruh bank yang tidak ada biaya adminnya, fitur ini tergolong oke",5
"Senang belanja pakai shopee lebih praktis, lebih suka lagi kalau selalu ada vocer gratis ongkir dan cashback yg lumayan... Jasa kirimnya bisa di ubah sesuai kesukaan Tambah semangat belanjanya",5
"selama transaksi belanja di Shopee Pakai shopee pay selalu lancar,,, namun sayangnya blm mendapatkan apresiasi spayleter buat belanja di Shopee, baru dpt apresiasi limit Spinjam walau limit masih awal dan blm maksimal bila buat menunjang kegiatan transaksi di Shopee, namun begitu sdh sedikit terbantukan dng adanya apresiasi spinjam walau msh di limit awal.. semoga sllu lancar dan berkelanjutan.",5
"Dari bertahun-tahun belanja di Shopee tingkat kepuasan saya 95%, dari harga, kemudahan bertransaksi, produk, dan juga jika ada pengembalian barang atau uang. yang penting kita jadi smart buyer. Terima kasih Shopee dan para kurir juga para seller.",5
"Pengiriman cepat,barang yang di pesan sesuai,pelayanan kurir nya ramah dan bisa mendapatkan limit pinjaman di sopee pay bagi konsumen yang telah memenuhi persyaratan Soper Kalau mau mendapatkan limit pinjaman di sopee,buruan perbanyak pesanan belanja di sopee Sopee memang Good",5
"kak Cs yg saya sayangi, saya mau minta tolong, Spinjam saya limit nya telah kadaluarsa, udah ulang 4kali pengajuan ulang, tapi masih kadarluasa... bisakah kakak Cs, bantu saya...",5
"Sistemnya bagus cuma minusnya di pembayaran spaylater,,kalo bisa sistemnya sedikit dirombak ya biar kita bisa bayar per-item gak harus semua tagihannya sekaligus, walapun bayar per-item kan yang penting lunas sebelum jatuh tempo,,jadi mohon diindahkan lagi yaa🙏",5
"shopeepay nyaman sekali buat kirim kemana kemana loh dan juga bisa tarik tunai, lengkap fiturnya dan bisa beli token listrik dan bisa topup apa saja dan bisa beli pulsa dan bisa juga jualan saldo kalok ada pelanggan mau topup saldo enak banget buat tf tf kemana kemana aja loh ,dan bisa pesan barang apa aja terus bisa motede pembayaran langsung bisa tranfer tranfer kemana saja, sangat recommended bagi kamu yang suka belanja online dengan metode pembayaran shopee pay,jadi semakin mudah dan hemat",5
Terima kasih pada shopee yg sangat membantu . Dan saya pribadi menyatakan shopee adalah aplikasi belanja modern pada saat ini. Bukan hanya belanja tapi jg banyak membuka peluang bisnis di ruang ini. Dan membantu bagi semua orang yg membutuhkan dana cepat sehingga terbantu bagi org yg memerlukan nya. Terima kasih shopee. Bravo utk shopee,5
sangat memuaskan kemaren kem@ren ga tau cara paketnya. setelah tau klo beli paket mending pake shopeepay. kemana ya aku kemrean kemarennya.,5
"Memuaskanlah, tampilan fiturnya juga sangat simple,Menurut ak, karna sangat berguna untuk pembayaran2 sehari hari, dengan pemakain memori di handphone yang tidak terlalu besar jadi sangat praktis berada dlm handpone dan di bawah kemana saja, satu satunya transaksi yang paling aku gemari di apl ini ialah transaksi ke semua bank yang free biaya admin jadi sangat bagus buat yg mau usaha transferan, setiap transaksinya pun terekam secara detail dan cepat, jadi tidak ragu penggunaannya",5
"Cukup bagus namun tampilan fitur-fiturnya terlalu padat jadi banyak yang belum dipahami sepenuhnya, di luar transfer dan bayar tagihan, untuk fitur-fitur ini yang paling mudah dimengerti karena sering digunakan sehari-hari untuk transaksi, Saya paling suka bertransaksi di sini karena memberi kenyamanan di setiap transaksinya yang cuma dalam hitungan detik langsung berhasil, selain itu di aplikasi ini jarang ada gangguan seperti iklan bug dan lemot, harga produknya juga terbilang murah",5
"Sangat memuaskan, mengaksesnya sangat lancar semua fiturnya juga sudah oke, gunakan undangan yang ada di atas agar kamu mendapatkan bonus, namun ada yang belum saya mengerti atau beberapa bagian pada fiturnya yang belum dipahami fungsi atau maksudnya, tolong dibuatkan untuk lebih simpel agar mudah untuk dipahami, dan tolong menunya jangan terlalu padat, untuk aplikasinya secara keseluruhan sangat suka karena banyak promo dan diskon, jadi sangat cocok digunakan untuk buka usaha jasa transfer.",5
"Sejauh ini dari ShopeePay sudah bagus hanya saja masih kurang menu lainnya kalau bisa di tambahkan menu menghubungkan pada kartu bank ke ShopeePay. Dari saya hanya itu saja. Jika ada opsi lain dari team atau pemilik sendiri aplikasi ini semoga di tambahkan menu lainnya saya sangat berterimakasih kepada team semua yang berhasil mengembangkan ini dengan semaksimal nya, semoga saran dari kalian dan dari saya menjadikan lebih baik lagi. Semangat, saya berikan bintang 5.",5
"Ini sih mode simpelnya dari shoppee atau campuran seabank kayaknya. Jadi buat yg bayar""nya lah, mau tf mau topup, mau pesen makanan, cek spaylater atau tarik tunai, sama cekin koin shopee. promonya banyak, dari transfer gratis, flashsale pulsa, serba seribu bayar di outlet scan qris, banyak banget deh kebolehannya, lebih simpel dan ringan, tapi lengkap fiturnya. Overall oke juga lah, gak ngecewain download ini meski sudah ada shopee dan seabank.",5
Dana saya di shopee pay hilang 40rb.. kok gitu sih.... gak mau pokok nya harus balik uang saya.. Kasih bintang 5 biar dibaca,5
"Jujur saya sangat puas dengan aplikasi ShopeePay! Antarmukanya yang user-friendly membuatnya mudah digunakan, bahkan untuk pemula. Fitur transfer antar pengguna dan pembayaran di berbagai merchant sangat memudahkan saya dalam bertransaksi. Promo cashback dan diskon yang sering ditawarkan juga menjadi nilai tambah yang membuat belanja jadi lebih hemat. Saya juga merasa aman bertransaksi karena ShopeePay dilengkapi dengan sistem keamanan yang ba",5
Aku telat d sopo payleter katna ada alsan di sopi pinjam aku ga pernah telat pdhal jangan smua di bekukan kasih aja denda yang d bekukan yang pernah telat knpa jdi semua di bkukan,5
"sangat membantu sekali... lebih membantu lagi jika cara cicil pembayaran paylater tidak harus pas tanggal.. karena kadang orang yang punya pemasukan harian, butuh yang bisa cicil saat dia ada uang, sehingga pas tgl tempo bayar sudah gak terlalu besar. semoga bisa di respon",5
kena prank kata ny tf dpet 25rb koin g tau ny cuma 100 koin,1
semoga bermamfaat untuk semua pembeli ayo belanja ke shopeepay untuk para pembeli katanya kalo ada barang yg tidak sesuay dengan pengiriman atau barang yang rusak katanya bisa demo untuk para ibu-ibu atau juga bapa-bapa atau juga kaka-kaka bisa langsung demo katanya misalkan kalo yg beli sepatu terus sepatunya rusak kan kaka bisa langsung demo bisa gakaka semoga bermamfaat untuk semua pembeli {amin kasemoga shopeepay laku dari semua tokoh aku doakan semoga lancar terus perkembangan 📿},5
"NIK KTP saya sdh terdaftar di hp dan nomor saya yg hilang.. saya mengalami kesulitan untuk upgrade shopeepay plus.. Sudah menghubungi admin / cs dan mengikuti arahannya, tetapi hasilnya NIHIL dan jauh dari kata memuaskan.. Dalam kasus ini apakah saya harus datang langsung ke kantor shopee? dimana alamatnya? terimakasih",5
"Sangat memuaskan dan nyaman ketika dipakai melakukan berbagai transaksi digital dan nyaris tanpa kendala ya seperti bug iklan lemot sehingga nyaman banget menjelajahi setiap detail fungsi dan manfaat nya,adapun beberapa fitur yang sering dipakai seperti saat membeli pulsa,token listrik dan berbagai transaksi lain ya sangat nyaman ya, saran dan masukan ya kalau bisa tampilannya lebih simpel agar lebih mudah dipahami ya,bagus dan sangat rekomendasi banget,terasa membantu sekali setelah pakai Spay.",5
"Maaf kak shopee later saya dibekukan, padahal saya sudah rajin membbayar tepat waktu.. Mohon untuk bs memberikan saya layanan shopee later lagi donk.. Please",5
"Penggunaannya sangat simple, shopeepay sangat lancar ketika digunain, nggak pernah ada iklan atau masalah, nyaman banget menjelajahi setiap penuhnya tanpa ada kendala, sering menggunakan tidur pinjaman untuk kebutuhan mendesak dan membayar tidak pernah lewat sebelum jatuh tempo, aplikasi ini mewujudkan impian kamu yang pengen punya kartu kredit tapi tidak bisa karena kalau di bank banyak persyaratan, jaga terus kepercayaan nasabah agar aplikasinya semakin banyak peminatnya",5
"Sederhana tetapi tampilan fitur demi fiturnya terlalu padat sehingga banyak yg belum dipahami fungsinya di luar transfer dan bayar tagihan.dari semua  menu ini pengguanaannya cukup mudah, dan sekarang makin mengesankan fepormanya  tdk pernah ada eror, transaksi sukses hanya dlm beberapa detik aja, mengakses nya jg enak gak ada gangguan. Aplnya jg cukup oke ya dan  paling bagus buat transaksi transfer ke smua bank karna bebas biaya admin, jd paling keren di gnakan untuk mitra usaha atau pribadi",5
"Appsnya memang bagus lancar di pakenya, tidak ada iklan, bug & lemot jadi nyaman menjelajahi setiap detail dari fitur & menu nya. Tapi ada juga sedikit kekurangannya, yaitu pada menu2 nya, masih terlalu banyak sehingga ada beberapa yg fungsinya belum dipahami lah, sebaiknya agar lebih nyaman lagi fitur fitur tersebut dibuat lebih simpel lagi untuk semua transaksinya gak ada kendala, dan setiap producnya trgolong oke, salah satu fitur yg bisa untug klo djual kmbli adl transfer ke berbagai bank",5
wanting to access the user all apps is just blatantly scummy under the disguise of security,1
"Don't download, because every promo displaying isn't real in this app",1
"Super andalan terbagus jos banget, tdk ada bug & lemot sehingga enak bertransaksi dan membuka setiap detail dari menu""nya. Namun sayangnya masih ada sebahagaian fitur-menu tsb belum terlalu dipahami/ kegunaannya fungsi dan tujuannya, walaupun ada beberapa dr fitur fitur yg aktif digunain dan hampir setiap saat bertransaksi, seperti top up e wallet, bayar berbayar, transfer, dari pengalaman smua bgus, gak pernah pending, harga ckp murah, sobat2 jg bisa transfer ksmua bank tanpa ada biaya adm nya.",5
"Hari ini 5 maret 2025 mengaktifkan shopee spinjam tapi tidak bisa mengaktifkan atau tida disetujui atau ditolak tolong shopee spinjam hapus data data saya karena saya tidak jadi atau tida bisa melakukan transaksi apapun di spinjam tolong hapus data saya , terimakasih shopee",5
udh lma oke shopee ggal trus coba Paylater ny,3
katanya top up gratis. di atas 50.000. saya top up 200.000. 150.000 di potong 1000 .,1
"puas favorit qu pada saat ini,mantul ,, gak beriklan, tdk ada bug & lemot sehingga nyaman bertransaksi dan menjelajahi setiap detail dari menu""nya. Tetapi disayangkan sekali ada beberapa fitur-menu tsb gak terlalu dipahami/ kegunaannya fungsi dan maksudnya, hanya ada beberapa dr fitur fitur yg aktif dipakailah & hampir setiap saat dipake misalanya mengisi listrik, bayar berbayar, transfer, menurut pengalaman semua lancar, gak ada pending, sobat"" bisa jg transfer tanpa haru mengeluarkan biaya.",5
"Untuk trx lebih simple. Karna langsung ada list rekening sebelumnya. Tidak seperti mobile banking atau walet serupa. Qris juga gampang. Dipermudah dengan dukungan biometrik/finger. Untuk bukti bayar dan token listrin bisa di share. Fitur fiturnya sangat bermanfaat, upgrade shopee plus juga super cepat dan praktis. Registrasi pakai kartu bikin rasa aman semakin meningkat. Warna desainnya elegan, dan transaksi jadi lebih cepat. Lanjutkan inovasinya, semoga jaya selalu",5
"Udah lebih bagus dari versi sebelumnya, terdahulunya transaksi sangat cepat dan sekarang makin lancar dan semakin nyaman. saya senang menggunakan shopee pay terutama pada fitur transfer bank yang bebas free admin tanpa ada batasan , tapi kalo bisa sebaiknya untuk fitur ini di pertahankan kan ajah, mengingat fitur transfer ke semua bank ini bagus untuk di buat skala usaha, selebihnya aplikasi ini sudah baik dan ringan digunakan gak ada iklan, bug atau pun lemot, dan sebagainya",5
"Pembohong, katanya kalau install bakal dpt hadiah 1.500",1
kenapa aku gak bisa pake paylater... tolong bantuannya,1
"puas favorit ku pada saat ini,mantul ,, gak beriklan,gak ada bug & lemot sehingga nyaman bertransaksi dan menjelajahi setiap detail dari menu""nya. Tetapi disayangkan sekali ada beberapa fitur-menu tsb gak terlalu dipahami/ kegunaannya fungsi dan maksudnya, hanya ada beberapa dr fitur2 yg sering digunakan & hampir setiap waktu dipake misalnya mengisi pulsa, bayar berbayar, transfer, menurut pengalaman semua lancar selaul, gak suka pending, mohon di maximalkan menu-menunya agr lbh mdh dipahami.",5
"Sejauh ini aman, ada barang yg ga bagus, tp salah sy yg ga liat review nya.. tp lebih banyak barang yg sesuai dengan deskripsi.",5
"Aman sih ini. Gw sudah coba request tutup spaylater & beneran ditutup. Ga gimmick daripada si ijo paylater. Ga bisa dipakai lagi. Kalau ada masalah pembayaran, bisa hubungi pihak cs shopee. Ga lama kayak si ijo. Sesuai estimasi. Di cek dulu. Bkn langsung tutup laporan. Bahkan dibantuin follow up ke apk merchant pas ada kendala bayar pakai shopeepay. Kalau ga gitu, mana balik saldo gw yg disedot apk MyXL. Jawaban cs XL nge blunder. Bayar cepat dan mudah, tapi refund dana yg sulit. Membagongkan.",5
Pengajuan shopeepay pinjam paling cepetttt seduniaa.. ga sampe 10 menit langsung cairrr.. kaget banget... makasih shopeepay pinjam.. semogaaa makin bagus aplikasinya..,5
"Puass andalan termantep ok banget, bebas iklan, tdk ada bug & lemot sehingga enak bertransaksi dan menjelajahi setiap detail dari menu""nya. Namun disayangkan masih ada beberapa fitur-menu tsb gak terlalu dipahami/ kegunaannya fungsi dan tujuannya, mungkin ada beberapa dr fitur fitur yg aktif dipakai & hampir setiap waktu dipergunakan, seperti ketika mengisi token, bayar tagihan, transfer, mnrut pngalaman smua ok, gk suka pending,teman2 bisa jg mnikmati bebas biaya trsfer kesmua bank,recommended.",5
"puas bngt favorit terbagus apl ya.. lancar jaya performanya oke, enak gak beriklan, gak ada bug & lemot sehingga cepat bertransaksi dan menjelajahi setiap detail dari menu""nya. Namun disayangkan sekali ada beberapa fitur-menu tsb gak terlalu dipahami/ kegunaannya fungsi dan maksudnya, hanya ada beberapa dr fitur fitur yang sering digunakan & hampir setiap waktu dpake misalnya pengisian pulsa, bayar tagihan, transfer, dr pngalaman smua lancar, gak suka pending, kawan jg bisa bebas biaya trnsfer.",5
"Sangat puasa menggunakan apk shopeepay, cara penggunaan'a mudah limit yg di berikan pun tinggi, semoga kedepan'a bsa lbih brkembang lagi",5
"cukup puaslah, paling pavorit di tahun ini, bebas iklan, tdk ada bug & lemot sehingga mantaplah bertransaksi dan menjelajahi setiap detail dari menu""nya. Namun di sayangkan masih ada beberapa fitur-menu tsb tdk begitu mengerti/ kegunaannya fungsi dan tujuannya, tapi ada beberapa dr fitur fitur yang aktif dipakai & hampir setiap waktu, seperti saat mengisi pulsa, bayar berbayar, transfer, saat digunakan semua lancar, gak eror, sekedar saran kalo bisa di buat lbih praktis lagi menunya agar mudah.",5
"Bagusnya namun tampilan fitur demi fiturnya terlalu banyak sehingga banyak yang belum dipahami fungsinya secara utuh di luar transfer dan bayar tagihan. Ketuk menu-menu ini pemakaiannya cukup gampang, dan sekarang makin nyaman banget tidak pernah ada gangguan, transaksi berhasil hanya dalam beberapa detik saja, mengaksesnya juga nyaman tidak ada iklan bug dan lemot, aplikasinya juga cukup sederhana paling bagus buat transaksi transfer ke semua bank karena free admin, jadi paling oke digunakan",5
"Terpavorit sekalilah mantap top, tdk beriklan, tdk ada bug & lemot sehingga lanncar bertransaksi dan menjelajahi setiap detail dari fitur2nya. Namun sayang sekali app ini juga terkadang sesekali sulit di oprasikan yaitu ketika koneksi yang dipakai lagi jelek / jaringan buruk, kadang loadingnya lelet waktu dan cuman berputar-putar. mungkin itu saja eror"" yang biasa ditemui ketika memakai aplikasi ini, perihal yg lain lain-lain gak ada kendala, semuanya berjalan baik dan nyaman dipakai, top banget",5
God jot.... Bagus bnget... Awal awal kesel banget kok mau ganti nomor ke nomor yang baru susah banget... Dan ternyata harus minta tolong dlu ke cs nya wkwk... Dan kasi bukti kalaau kita emang yg punya akun bukan pembobol... Bagus banget... Semoga sukses,5
"cukup puas,lengkap dengan sinyal jaringan yang jelek pun aplikasi ini berjalan 10% stabil, gak beriklan,tdk ada bug & lelet sehingga cepat bertransaksi dan menjelajahi setiap detail dari menu""nya. Tapi disayangkan ada beberapa fitur-menu tsb gak terlalu dipahami/ kegunaannya atau maksudnya, tapi ada beberapa dr fitur fitur yang sering digunakan & hampir setiap waktu dpake misalnya pengisian data, transfer dr pengalaman semua sukses, gak suka pending, sobat"" jg bisa transfer tanpa ada biaya adm.",5
"Aplikasi andalan terpavorit ku banget, terdebest banget dipake, bebas iklan, bug ataupun lemot, baik akses aplikasinya & menjelajahi semua fitur-fiturnya. Tapi syg juga sih aplikasi ini juga sesekali sangat sulit di oprasikan yaitu ketika koneksi yang di gunakan lagi buruk / jaringannya buruk, kadang loadingnya lambat sekali dan cuman berputar putar. aq kira"" itu saja eror yang pernah di temui di aplikasi ini, untuk masalah yg lain sy kira gak ada lagi, sy senang dengan apl ini banyak gunanya..",5
